"KNOW","GEND","ETHN","ORG","TEAM","EXP","EXPSH","GNRL","GEO","OUT"
0.92906385,0.997282267,0.744202178,0.837230236,0.999364903,0.788031572,0.507360566,0.041133998,0.997237569,0.999772239
0.049913114,0.04882796,0.950535193,0.019417107,0.813394503,0.093760803,0.627190842,0.006671165,0.994708633,0.999498696
0.000457966,0.04882796,0.992182964,0.010187919,0.186605497,0.032803255,0.507360566,0.003902229,0.882057773,0.988123125
0.908631912,0.04882796,0.629218712,0.025541684,1,0.085947209,0.049858773,0.919353375,0.994649469,1
0.73581918,0.04882796,0.950535193,0.123571694,0.813394503,0.068935855,0.079349513,0.099694855,0.004177015,0
0.761008562,0.995145058,0.04941561,0.036697002,0.186605497,0.040667416,0.049858773,0.987323618,0.205504641,0.999609859
0.228629944,0.04882796,0.04941561,0.036697002,0.186605497,0.567617593,0.733200948,0.06711121,0.997237569,0.997885081
1,0.04882796,0.731054013,0.291454924,1,0.39090947,0.797028643,0.988682883,0.986189079,0.998277734
0.890031392,0.886901167,0.44822556,0.252257734,1,0.08186556,0.049858773,0.978869796,0.997237569,0.961391672
0.926181565,0.985045072,0.950535193,0.813692265,0.813394503,0.220153791,0.049858773,0.989230973,0.997237569,0
0.146585225,0.04882796,0.950535193,0.999366148,0.813394503,0.999155209,1,0.659967225,0,1
0.025413859,0.04882796,0.04941561,0.019417107,0.011930458,0.036532291,0.049858773,0.220540543,0.985808448,0.004725055
0.180290812,0.04882796,0.04941561,0.019417107,0.011930458,0.036532291,0.049858773,0.999812787,0.084009795,0.000115355
0.007769436,0.04882796,0.04941561,0.727790773,0.011930458,0.719367873,1,0.04562948,0.994849864,0.996176314
0.022851585,0.995145058,0.04941561,0.036697002,0.186605497,0.040667416,0.049858773,0.106514644,0.99576702,0.997964712
0.194848821,0.995145058,0.04941561,0.998010739,0.186605497,0.8707872,0.951380221,0.016536472,0.997237569,1
0.146585225,0.04882796,0.950535193,0.999366148,0.813394503,0.999155209,1,0.659967225,0,1
0.360839111,0.04882796,0.999819238,0.123571694,0.011930458,0.068935855,0.049858773,0.997120195,0.984662371,0.005338474
0.083738065,0.04882796,0.992182964,0.50049074,0.813394503,0.991280267,1,0.00606642,0.002289688,0.999687136
0.57140633,0.985045072,0.950535193,0.123571694,0.813394503,0.058942081,0.188647541,0.121168131,0.997143732,1
0.034126251,0.04882796,0.04941561,0.123571694,0.011930458,0.050318824,0.049858773,0.171068145,0.997237569,0.160200323
0.002389614,0.998039114,0.04941561,0.123571694,0.011930458,0.220153791,0.507360566,0.003984081,0,0.980210156
0.995744216,0.985045072,0.992182964,0.123571694,0.813394503,0.10897454,0.049858773,0.995427808,0,0.001957047
0.980473817,0.04882796,0.992182964,0.50049074,0.813394503,0.594757793,0.981208181,0.992984612,0.992257873,0.943486955
0.019522299,0.04882796,0.04941561,0.010187919,0.186605497,0.040667416,0.276353107,0.004130884,0.972954238,0.000590817
0.020874759,0.04882796,0.04941561,0.877064669,0.011930458,0.512266034,0.049858773,0.023103858,0.989935684,0.836336026
0.000457966,0.998039114,0.04941561,0.002773267,0.011930458,0.026417967,0.049858773,0.000232031,0.997237569,0.014643265
0.020209277,0.04882796,0.04941561,0.727790773,0.011930458,0.068935855,0.507360566,0.142680533,0,0.999444167
0.076207139,0.04882796,0.04941561,0.877064669,0.011930458,0.435121745,0.049858773,0.084660564,0.980181597,0.999253477
0.99697304,0.997282267,0.04941561,0.404038488,0.988069542,0.310809635,0.086908635,0.980073119,0.990727589,0.973798577
0.457937557,0.930710152,0.744202178,0.010187919,0.999364903,0.062112455,0.276353107,0.014725369,0.989842396,0.999513133
0.992555814,0.964013341,0.04941561,0.549403007,0.988069542,0.745578171,0.066007665,0.811863438,0,1
0.008513778,0.04882796,0.04941561,1,0.011930458,0.999873053,1,0.748304354,0.478345551,1
0.015551426,0.995145058,0.992182964,0.123571694,0.186605497,0.062112455,0.049858773,0.003061813,0,1
0.03274557,0.04882796,0.04941561,0.342900789,0.186605497,0.062112455,0.733200948,0.110603923,0,0.97824956
0.99968518,0.04882796,0.04941561,0.342900789,0.999364903,0.822906446,0.238466861,0.07242649,0.959799641,0.435150238
0.792785884,0.04882796,0.950535193,0.50049074,0.813394503,0.983113632,0.999622394,0.010892212,0.185558569,0
0.578693445,0.04882796,0.04941561,0.273377444,0.813394503,0.886617441,0.988411694,0.007041389,0,0.991757523
0.000457966,0.04882796,0.04941561,0.002773267,0.011930458,0.026417967,0.049858773,0.000232031,0.957204853,0.989610054
0.011948153,0.04882796,0.04941561,0.50049074,0.011930458,0.036532291,0.049858773,0.026505798,0.92311186,0
0.741617421,0.04882796,0.04941561,0.010187919,0.186605497,0.040667416,0.049858773,0.991183828,0.043826393,0.000903061
0.257040497,0.04882796,0.999819238,0.727790773,0.011930458,0.220153791,0.049858773,0.443256214,0.996283207,0.029979117
0.955890179,0.985045072,0.950535193,0.273377444,0.813394503,0.781755077,0.188647541,0.348501918,0.993823732,0.996882607
0.115293939,0.04882796,0.04941561,0.036697002,0.186605497,0.040667416,0.124006993,0.849466708,0.997237569,0.984964206
0.317513255,0.04882796,0.04941561,0.123571694,0.011930458,0.567617593,0.049858773,0.985261297,0.089338769,0.998889501
0.232479943,0.04882796,0.04941561,0.342900789,0.186605497,0.114508598,0.951380221,0.94358879,0,0.940968062
0.036676401,0.04882796,0.04941561,0.010187919,0.186605497,0.99769827,0.99899303,0.009853606,0.873695027,0.087033503
0.000457966,0.04882796,0.04941561,0.002773267,0.011930458,0.026417967,0.049858773,0.000232031,0.98999149,0.044397563
0.016753017,0.04882796,0.999819238,0.123571694,0.011930458,0.036532291,0.049858773,0.068726482,0.327943287,0.000316946
0.000457966,0.04882796,0.04941561,0.002773267,0.011930458,0.093760803,0.999858456,0.000389321,0.997237569,0.002110958
0.000457966,0.04882796,0.04941561,0.002773267,0.011930458,0.026417967,0.049858773,0.000232031,0.869548282,0.270468023
0.996506244,0.985045072,0.04941561,1,0.813394503,1,0.049858773,0.975284278,0.053984276,0.997715285
0.010911544,0.995145058,0.04941561,0.036697002,0.186605497,0.040667416,0.507360566,0.394600334,0,0.368554919
0.005558315,0.04882796,0.04941561,0.950093158,0.011930458,0.995515347,1,0.040111979,0.992868766,0.044181622
0.000457966,0.04882796,0.04941561,0.019417107,0.011930458,0.026417967,0.049858773,0.000232031,0.990915086,0.000462341
0.586110332,0.04882796,0.04941561,0.727790773,0.011930458,0.621330911,0.049858773,0.990329565,0.991859031,0.002012046
0.998801918,0.998039114,0.629218712,0.074476291,1,0.212057156,0.065138997,0.37134039,0.035293884,0
0.000457966,0.995145058,0.04941561,0.006061197,0.988069542,0.026417967,0.049858773,0.000232031,0.997237569,0.049347667
0.108881768,0.04882796,0.04941561,0.727790773,0.011930458,0.621330911,0.507360566,0.756473503,0.430920232,0.23561315
0.999414412,0.04882796,0.04941561,0.404038488,0.988069542,0.340178521,0.049858773,0.990301481,0.992740496,0.007698594
0.000457966,0.04882796,0.04941561,0.123571694,0.011930458,0.050318824,0.951380221,0.026830462,0.997237569,0.105031504
0.785689119,0.04882796,0.04941561,0.123571694,0.186605497,0.114508598,0.049858773,0.305435158,0.992976902,0.972233842
0.999340354,0.996737606,0.966432654,0.031332883,1,0.512266034,0.090343556,0.005850373,0,0.998811551
0.110877302,0.04882796,0.04941561,0.123571694,0.011930458,0.950211485,0.049858773,0.020971791,0.997237569,0.994092288
0.085173731,0.04882796,0.04941561,0.997242971,0.011930458,0.995515347,0.951380221,0.073385248,0.987470149,0.887027695
0.667194523,0.964013341,0.965539672,0.068283961,0.999364903,0.062112455,0.507360566,0.133441812,0.383742594,1
0.521752645,0.985045072,0.950535193,0.123571694,0.813394503,0.080479188,0.817822507,0.202383644,0.997143732,0.999761724
0.99895018,0.04882796,0.950535193,1,0.813394503,0.999841334,0.188647541,0.967753217,0.997237569,0.000388712
0.026060586,0.998039114,0.999819238,0.123571694,0.011930458,0.168070283,0.049858773,0.010613641,0.000154248,0.114349859
0.977787229,0.04882796,0.950535193,0.273377444,0.813394503,0.394536641,0.079349513,0.997914077,0.997237569,0.970459504
0.000457966,0.04882796,0.04941561,0.004849075,1,0.026417967,0.049858773,0.000232031,0.994065612,0.762283923
0.770614534,0.04882796,0.992182964,0.908219161,0.186605497,0.168070283,0.049858773,0.986916519,0.995403223,0.002248741
0.019930972,0.04882796,0.999819238,0.019417107,0.011930458,0.050318824,0.049858773,0.053866313,0.994065612,0.001165552
0.989093053,0.995145058,0.04941561,0.973421685,0.999364903,0.994800038,0.981208181,0.665751126,0,1
0.060961189,0.995145058,0.04941561,0.036697002,0.186605497,0.032803255,0.049858773,0.394600334,0,0.301534358
0.550076914,0.998039114,0.04941561,0.036697002,0.186605497,0.381296724,0.049858773,0.080577045,0,0.999634434
0.066816843,0.964013341,0.04941561,0.123571694,0.988069542,0.105767903,1,0.644416232,0.988133319,0.001337532
0.869255079,0.985045072,0.04941561,0.813692265,0.813394503,0.567617593,0.879997206,0.772719434,0.321290083,1
1,0.930710152,0.653181711,0.016741365,1,0.60914624,0.990019582,0.100515017,0.987058413,0.860966745
0.139311181,0.04882796,0.04941561,0.123571694,0.011930458,0.886617441,0.049858773,0.373401848,0.996458708,0.989766691
1,0.783147313,0.950535193,0.999651963,1,0.974490797,0.079349513,0.970739202,0.444232576,0.134235996
0.979190423,0.04882796,0.04941561,0.877064669,0.813394503,0.355355638,0.049858773,0.994368858,0.991757012,0.000420537
0.001407516,0.04882796,0.04941561,0.123571694,0.011930458,0.719367873,1,0.002551,0.992979343,0.000465567
0.678239233,0.04882796,0.04941561,0.007366108,0.813394503,0.093760803,0.998356139,0.256540856,0.997237569,0.010160829
0.999399313,0.04882796,0.629218712,0.198103825,1,0.366379534,0.276353107,0.233153865,0.248801404,0.97371138
0.000457966,0.04882796,0.04941561,0.002773267,0.011930458,0.026417967,0.049858773,0.000232031,0.087611141,0.001836357
0.979404369,0.04882796,0.04941561,0.123571694,0.813394503,0.594757793,0.049858773,0.273936829,0.986324885,0.141856717
0.999478715,0.04882796,0.04941561,0.643560325,0.988069542,0.282889204,0.049858773,0.942285675,0.003979664,0.855253118
0.673196331,0.04882796,0.999819238,1,0.011930458,1,0.049858773,0.969388066,0.461446347,0.000190355
0.014567358,0.04882796,0.04941561,0.727790773,0.011930458,0.621330911,0.997317506,0.04490255,0.994849864,0.956352581
0.000457966,0.04882796,0.04941561,0.010187919,0.186605497,0.026417967,0.049858773,0.000232031,0.122637186,0.23244203
0.033587568,0.04882796,0.04941561,0.273377444,0.813394503,0.14595776,1,0.644416232,0.119989288,0.000267562
0.111181235,0.04882796,0.999819238,0.950093158,0.011930458,0.355355638,0.049858773,0.904469984,0.996152808,0.998332628
0.000593166,0.04882796,0.04941561,0.019417107,0.011930458,0.050318824,0.507360566,0.000290009,0.997237569,0.051359889
0.116551799,0.04882796,0.04941561,0.727790773,0.011930458,0.220153791,0.507360566,0.610619832,0.949979691,0.709205283
0.025369019,0.04882796,0.04941561,0.50049074,0.011930458,0.050318824,0.049858773,0.034299932,0.991798559,0.002558021
0.030365861,0.04882796,0.950535193,0.050186811,0.813394503,0.192776663,1,0.006250554,0.994708633,0.998504724
0.214605167,0.995145058,0.04941561,0.123571694,0.186605497,0.490520935,0.999622394,0.621942403,0.997237569,0.99047926
0.000457966,0.04882796,0.860960099,0.01319565,0.988069542,0.026417967,0.049858773,0.000232031,0.997237569,0.970186328
1,0.730633223,0.330117188,0.727790773,1,0.567617593,0.067695989,0.973595862,0.997237569,0
0.996865763,0.964013341,0.860960099,0.549403007,0.988069542,0.310809635,0.188647541,0.583360619,0.997237569,0.989793892
0.891500078,0.997282267,0.860960099,0.028487165,0.988069542,0.038962142,0.049858773,0.336068131,0.415418975,0.999646483
0.218060694,0.04882796,0.950535193,0.997242971,0.813394503,0.99742739,1,0.640247399,0,1
0.895214523,0.964013341,0.04941561,0.643560325,0.988069542,0.895282348,0.817822507,0.783944904,0,0.999803346
0.2669002,0.04882796,0.04941561,0.342900789,0.186605497,0.282889204,0.276353107,0.069714123,0.995329097,1
0.282100836,0.04882796,0.04941561,0.123571694,0.186605497,0.040667416,0.049858773,0.96034026,0.997237569,0.939582867
0.011722366,0.995145058,0.04941561,0.007366108,0.813394503,0.042899643,0.627190842,0.000245268,0.926493455,0.017491644
0.758479525,0.04882796,0.04941561,1,0.186605497,1,0.049858773,0.690473538,0.993281967,0.527659741
0.002519192,0.04882796,0.04941561,0.980694701,0.011930458,1,1,0.027956084,0.997237569,0.114666347
0.314637874,0.04882796,0.950535193,0.019417107,0.813394503,0.036532291,0.049858773,0.899448745,0.988612038,0.732044707
0.690608351,0.995145058,0.04941561,0.973421685,0.186605497,0.567617593,0.124006993,0.002116447,0.9814617,0.999750742
0.212556692,0.997282267,0.04941561,0.028487165,0.988069542,0.06476268,0.972421991,0.009779455,0.96411744,0.000248127
0.019459906,0.04882796,0.04941561,0.877064669,0.011930458,0.938534103,0.049858773,0.908709669,0.993131089,0.701398676
0.774004457,0.964013341,0.04941561,0.01319565,0.988069542,0.038962142,0.049858773,0.987950029,0.992355052,0.760478968
0.908631912,0.04882796,0.629218712,0.025541684,1,0.085947209,0.049858773,0.919353375,0.994649469,1
0.979294722,0.04882796,0.983507836,0.00532167,0.999364903,0.153047342,0.238466861,0.01166069,0.983967601,0.001250732
0.697944209,0.998039114,0.992182964,0.123571694,0.813394503,0.967548766,0.997317506,0.022195859,0.983297719,0.994338203
0.778761979,0.998039114,0.992182964,0.123571694,0.813394503,0.963858252,0.951380221,0.023327944,0.983297719,0.995008274
0.999668748,0.886901167,0.93620946,0.861130438,1,1,0.998667519,0.418100965,0.997237569,0.983082304
0.022814484,0.04882796,0.04941561,0.980694701,0.011930458,0.999752147,0.999858456,0.106314921,0.990553828,0.983811369
0.001272736,0.998039114,0.992182964,0.010187919,0.186605497,0.050318824,0.507360566,0.000569574,0,0.997861622
0.876956446,0.04882796,0.04941561,0.950093158,0.186605497,0.734130797,0.049858773,0.994405628,0,0.217273099
0.254771503,0.998039114,0.999819238,0.727790773,0.011930458,0.068935855,0.049858773,0.995666923,0.918619215,0.926083074
0.043328432,0.04882796,0.04941561,0.727790773,0.011930458,0.126312799,0.049858773,0.993026019,0.91950036,0.882730721
0.953176582,0.04882796,0.04941561,0.837230236,0.186605497,0.672224769,0.049858773,0.385259035,0.982174781,0.93718302
0.560040952,0.04882796,0.04941561,0.123571694,0.011930458,0.126312799,0.049858773,0.048850542,0.997237569,0.996657071
0.076713049,0.04882796,0.04941561,0.019417107,0.011930458,0.036532291,0.049858773,0.975089962,0.992454915,0.00801264
0.92740934,0.04882796,0.983507836,0.927829062,0.988069542,0.974979078,0.915675962,0.400812372,0,1
0.316202724,0.04882796,0.04941561,0.01319565,0.988069542,0.030087396,0.049858773,0.993226624,0.997237569,0.773960044
0.337818949,0.04882796,0.950535193,0.995504179,0.813394503,0.994400907,1,0.684289409,0,1
0.918653604,0.985045072,0.04941561,0.123571694,0.813394503,0.719367873,0.124006993,0.00523264,0,0.999030522
0.000457966,0.04882796,0.998807259,0.007366108,0.813394503,0.026417967,0.049858773,0.000232031,0,0.000122658
0.99697304,0.997282267,0.04941561,0.404038488,0.988069542,0.310809635,0.086908635,0.980073119,0.990727589,0.986999541
0.685009359,0.04882796,0.950535193,0.620742933,0.813394503,0.594757793,0.999383319,0.993601411,0.680315459,0.864909092
0.746396833,0.964013341,0.04941561,0.643560325,0.988069542,0.977065897,0.999810004,0.440020874,0,0.997967139
0.222321128,0.998039114,0.04941561,0.342900789,0.186605497,0.603685812,0.99899303,0.110379719,0.323468909,0.999780389
0.055437963,0.04882796,0.992182964,0.620742933,0.813394503,0.99769827,1,0.005920738,0.002289688,0.996357602
0.501800531,0.998039114,0.04941561,0.342900789,0.186605497,0.381296724,0.733200948,0.226325482,0.323468909,1
0.951176649,0.04882796,0.04941561,0.273377444,0.813394503,0.567617593,0.049858773,0.121632458,0.99531196,0.998228838
0.597208223,0.04882796,0.04941561,0.123571694,0.813394503,0.999752147,0.627190842,0.371109816,0.193880957,0.998512183
0.680739355,0.04882796,0.999819238,0.123571694,0.011930458,0.093760803,0.049858773,0.003649819,0.991443169,0.992145502
0.969417981,0.04882796,0.950535193,0.50049074,0.813394503,0.355355638,0.817822507,0.995314068,0.997237569,0.975344437
0.479325212,0.04882796,0.04941561,0.123571694,0.813394503,0.080479188,0.507360566,0.557222581,0,0.194891096
0.025657664,0.04882796,0.999819238,0.727790773,0.011930458,0.672224769,0.049858773,0.005992575,0.997237569,0.974120953
0.011156256,0.04882796,0.04941561,0.123571694,0.011930458,0.126312799,0.507360566,0.050549661,0.997237569,0.001994453
0.769108843,0.04882796,0.04941561,0.036697002,0.186605497,0.900729367,1,0.988918792,0.682181009,0.046329802
0.013789043,0.04882796,0.04941561,0.002773267,0.186605497,0.032803255,0.049858773,0.011645195,0.997237569,0.000152273
0.902503279,0.964013341,0.04941561,0.01319565,0.988069542,0.65227158,0.433411191,0.127919967,0.069363596,0.003190229
0.345482475,0.04882796,0.04941561,0.877064669,0.011930458,0.719367873,0.507360566,0.992212159,0.991859031,0.022786764
0.606325646,0.995145058,0.04941561,0.342900789,0.186605497,0.330237411,0.276353107,0.052337201,0.959366484,0.994381959
0.213263637,0.998039114,0.04941561,0.50049074,0.011930458,0.168070283,0.951380221,0.999299241,0.539230152,0.013629058
0.997558034,0.04882796,0.04941561,0.028487165,0.988069542,0.168070283,0.086908635,0.70590328,0.340100312,0.966405507
0.765344781,0.04882796,0.992182964,0.010187919,0.186605497,0.139142634,0.049858773,0.177707505,0.480434693,0.982375215
0.597359665,0.04882796,0.04941561,0.620742933,0.813394503,0.192776663,0.627190842,0.510916334,0.984769331,0.435592867
0.956934166,0.04882796,0.04941561,0.620742933,0.813394503,0.126312799,0.188647541,0.962985099,0,0.825342064
0.885558008,0.995145058,0.04941561,0.837230236,0.186605497,0.239898037,0.124006993,0.99464235,0.985908065,0.94374956
0.979423812,0.04882796,0.860960099,0.123571694,0.988069542,0.501115316,0.049858773,0.248893571,0,0.996734204
0.564188577,0.995145058,0.04941561,0.998965002,0.186605497,0.999298412,0.507360566,0.998480251,0.000336334,0.67438832
0.165837289,0.998039114,0.999819238,0.727790773,0.011930458,0.621330911,0.049858773,0.777619103,0.994149451,0.881503341
0.000457966,0.04882796,0.04941561,0.019417107,0.011930458,0.168070283,1,0.000387514,0.495006576,0.000153893
0.9982538,0.964013341,0.04941561,0.727790773,0.988069542,1,0.507360566,0.165777874,0.989053947,0.977006062
0.079431959,0.04882796,0.992182964,0.950093158,0.186605497,0.992476096,0.507360566,0.003679873,0.001221564,0.998972405
0.200081443,0.04882796,0.04941561,0.999611877,0.011930458,0.959765487,0.049858773,0.984114065,0.997237569,0.937317837
0.168093534,0.04882796,0.04941561,0.50049074,0.011930458,0.126312799,0.507360566,0.936325938,0.326935917,0.977748627
0.051695583,0.04882796,0.992182964,0.036697002,0.186605497,0.076447744,0.276353107,0.325625544,0.372649653,0.073085587
0.086284881,0.04882796,0.04941561,0.010187919,0.186605497,0.040667416,0.049858773,0.038247206,0.340775031,0.963614567
0.000457966,0.998039114,0.950535193,0.007366108,0.813394503,0.026417967,0.049858773,0.000232031,0.997237569,0.982819356
0.76765397,0.04882796,0.983507836,0.01319565,0.988069542,0.034248576,0.113622664,0.126518516,0.997237569,0.049388784
0.986328561,0.04882796,0.860960099,0.028487165,0.988069542,0.050318824,0.049858773,0.76386859,0.312119838,0.070491167
0.237305564,0.04882796,0.999819238,0.123571694,0.186605497,0.062112455,0.049858773,0.12208224,0.976140633,0.413795582
0.051028558,0.04882796,0.04941561,0.123571694,0.011930458,0.036532291,0.049858773,0.831399297,0.997237569,0.002893618
0.205611805,0.998039114,0.983507836,0.006061197,0.988069542,0.057113309,0.580271564,0.013094863,0.981530632,0.001106523
0.162411182,0.04882796,0.04941561,0.019417107,0.813394503,0.050318824,0.049858773,0.359718042,0.00052997,0.001947313
0.582154857,0.04882796,0.04941561,0.581545936,0.186605497,0.114508598,0.507360566,0.986280743,0.992812845,0.00017848
0.129886813,0.04882796,0.999819238,0.50049074,0.011930458,0.168070283,0.049858773,0.995229841,0,0.924182655
0.997870681,0.04882796,0.983507836,0.549403007,0.988069542,0.187623351,0.188647541,0.476089052,0.550439459,0.059924253
0.015106283,0.04882796,0.999819238,0.997242971,0.011930458,0.999752147,0.507360566,0.004674107,0.997237569,0.999408511
0.417245131,0.995145058,0.04941561,0.036697002,0.186605497,0.490520935,0.049858773,0.23665156,0.997237569,0.877223686
0.131984159,0.04882796,0.04941561,0.00532167,0.999364903,0.062112455,0.999319766,0.002762348,0.948993051,0.328959259
0.47072435,0.04882796,0.999819238,0.980694701,0.011930458,0.435121745,0.049858773,0.543365593,0.997237569,0.000156655
0.230099764,0.04882796,0.04941561,0.980694701,0.011930458,0.355355638,0.049858773,0.98492055,0.992438742,0.004316632
0.000457966,0.995145058,0.04941561,0.010187919,0.186605497,0.026417967,0.049858773,0.000232031,0.012017251,0.000633583
0.009073439,0.04882796,0.999819238,0.50049074,0.011930458,0.093760803,0.507360566,0.026066023,0,1
0.841935162,0.04882796,0.04941561,0.877064669,0.813394503,0.192776663,0.507360566,0.993915047,0.002988581,0.994319265
0.973786367,0.04882796,0.860960099,0.404038488,0.988069542,0.935909581,0.857674477,0.011522535,0.037374621,0
0.998024371,0.04882796,0.744202178,0.068283961,0.999364903,0.103676621,0.049858773,0.993216587,0,0.509257125
0.083023779,0.04882796,0.04941561,0.581545936,0.186605497,0.672224769,0.733200948,0.036705505,0.997237569,0.319555726
0.00158652,0.04882796,0.04941561,0.877064669,0.011930458,0.862187946,1,0.033433291,0.997237569,0.927242175
0.026693491,0.04882796,0.04941561,0.998965002,0.011930458,0.999841334,0.951380221,0.233879547,0.46636613,0.907089477
0.999412215,0.996737606,0.984762577,0.620742933,1,0.841079858,0.995920481,0.044930218,0.976730734,0.765339302
0.265145621,0.04882796,0.04941561,0.973421685,0.186605497,0.998015693,0.951380221,0.371612808,0,0.996495924
0.999309868,0.998039114,0.629218712,0.431312831,1,0.181864354,0.057019875,0.590585289,0.899764705,0.780231844
0.354522968,0.04882796,0.04941561,0.727790773,0.988069542,0.501115316,1,0.823487108,0.446491776,0.078869485
0.018217607,0.998039114,0.04941561,0.50049074,0.011930458,0.068935855,0.049858773,0.015618473,0.997237569,0.955382149
0.960301009,0.04882796,0.04941561,0.236159843,0.988069542,0.119110546,0.113622664,0.992752688,0.984136727,0.087533758
0.484586284,0.04882796,0.860960099,0.01319565,0.988069542,0.030087396,0.049858773,0.999604925,0.997237569,0.100660361
0.130272902,0.04882796,0.04941561,0.727790773,0.011930458,0.800185691,0.049858773,0.252748036,0,0.691358954
0.988848584,0.964013341,0.977342627,0.025541684,1,0.072067728,0.305582563,0.460897274,0.997237569,0.003758353
0.386005481,0.995145058,0.04941561,0.342900789,0.186605497,0.139142634,0.879997206,0.023888292,0.994574867,0.999811215
0.676719055,0.998039114,0.992182964,0.123571694,0.813394503,0.647195168,0.276353107,0.047384056,0,0.999130989
0.999770379,0.97606897,0.44822556,0.083535887,1,0.39898564,0.933808757,0.074434167,0.997237569,0.998914134
0.842056202,0.985045072,0.992182964,0.999611877,0.813394503,0.938534103,0.951380221,0.021997503,0.994692117,0.999647093
0.000457966,0.04882796,0.04941561,0.007366108,0.813394503,0.026417967,0.049858773,0.000232031,0.448332806,1
0.991696088,0.995145058,0.965539672,0.068283961,0.999364903,0.734130797,0.104004674,0.047384056,0,0.998771067
0.039074732,0.04882796,0.04941561,0.727790773,0.011930458,0.168070283,0.951380221,0.994509562,0.493857325,0.961071985
0.089836743,0.998039114,0.04941561,0.010187919,0.186605497,0.040667416,0.049858773,0.045959127,0.994645405,0.999798953
0.595743362,0.995145058,0.04941561,0.342900789,0.186605497,0.062112455,0.049858773,0.980070364,0.950543095,0.000203112
0.132077815,0.04882796,0.04941561,0.123571694,0.813394503,0.10897454,0.969664256,0.357915698,0,0.334022257
0.000457966,0.04882796,0.04941561,0.019417107,0.011930458,0.168070283,1,0.000387514,0.495006576,0
0.967150111,0.995145058,0.04941561,0.996180013,0.999364903,0.999666324,1,0.619746756,0,0.995853129
0.03275641,0.04882796,0.04941561,0.877064669,0.011930458,0.168070283,0.951380221,0.88811077,0.99047554,0.608515124
0.012875536,0.04882796,0.992182964,0.837230236,0.186605497,0.999612845,1,0.010589687,0.983183883,0
0.22554947,0.964013341,0.04941561,0.123571694,0.988069542,0.050318824,0.049858773,0.072249321,0,0.159585249
0.204050195,0.04882796,0.04941561,0.019417107,0.011930458,0.093760803,0.049858773,0.9909685,0.095440042,0
0.106992119,0.998039114,0.04941561,0.123571694,0.011930458,0.036532291,0.049858773,0.995841842,0.996110274,0.996945956
0.130360306,0.04882796,0.04941561,0.581545936,0.186605497,0.050318824,0.049858773,0.031808684,0.745864481,0.019477961
0.995644652,0.04882796,0.629218712,0.604104546,1,0.997840081,1,0.135116563,0.989102452,0.998896358
0.75322829,0.985045072,0.04941561,0.273377444,0.813394503,0.220153791,0.049858773,0.701326408,0,0.992351126
0.995530054,0.836515632,0.895404543,0.561519922,1,0.99678656,1,0.137416126,0.997237569,0.992762682
0.022814484,0.04882796,0.04941561,0.980694701,0.011930458,0.999752147,0.999858456,0.106314921,0.990553828,0.979815372
0.000457966,0.995145058,0.999819238,0.010187919,0.186605497,0.026417967,0.049858773,0.000232031,0.997237569,0.005044161
0.245651273,0.04882796,0.04941561,0.123571694,0.011930458,0.093760803,0.507360566,0.997783786,0.013711741,0.234006551
0.989469164,0.680783577,0.906317898,0.010187919,1,0.084703729,0.054310416,0.480811936,0.997237569,0.937764024
0.05217752,0.998039114,0.999819238,0.877064669,0.011930458,0.435121745,0.507360566,0.876977118,0,0.008906174
0.650641866,0.985045072,0.950535193,0.620742933,0.813394503,0.848392788,0.507360566,0.096629084,0,0.994471179
0.019024079,0.995145058,0.992182964,0.036697002,0.186605497,0.040667416,0.049858773,0.004181817,0.99344803,0.98563463
0.000457966,0.04882796,0.04941561,0.036697002,0.186605497,0.026417967,0.049858773,0.000232031,0,0.986000757
0.929158682,0.985045072,0.04941561,0.620742933,0.813394503,0.192776663,0.079349513,0.985554046,0.95776492,0.31611995
0.999784139,0.886901167,0.04941561,0.950093158,1,0.988046983,0.996914991,0.186871212,0.002019227,0.999506732
0.000457966,0.04882796,0.992182964,0.010187919,0.186605497,0.032803255,0.507360566,0.001282796,0.970398091,0.995763414
1,0.985045072,0.83874041,0.094402521,1,0.182961076,0.076605531,0.20211716,0.997237569,0.98979041
0.005027595,0.04882796,0.04941561,0.727790773,0.011930458,0.800185691,1,0.046919283,0,0.970716211
0.86498305,0.985045072,0.04941561,0.995504179,0.813394503,0.989124903,0.733200948,0.919259307,0,0.998674866
0.875325226,0.995145058,0.04941561,0.123571694,0.813394503,0.318021884,0.951380221,0.006764079,0,0.997793011
0.735518699,0.04882796,0.04941561,0.813692265,0.813394503,0.995986744,0.733200948,0.442431541,0.992761251,0.866088427
0.368700736,0.04882796,0.04941561,0.992676826,0.011930458,0.719367873,0.049858773,0.941356169,0.995651594,0.8767037
0.002573567,0.04882796,0.04941561,0.019417107,0.011930458,0.036532291,0.049858773,0.000911231,0.997237569,0.998221645
0.626629114,0.04882796,0.04941561,0.992676826,0.186605497,0.997330207,0.999622394,0.937779179,0.972584581,0.119767527
0.875449596,0.997282267,0.744202178,0.932089745,0.999364903,0.975694466,0.999440937,0.023099872,0.997237569,0.999141949
0.997873717,0.04882796,0.04941561,0.727790773,0.813394503,0.907182595,0.049858773,0.781977452,0.988974146,0.997748129
0.597359665,0.04882796,0.04941561,0.620742933,0.813394503,0.192776663,0.627190842,0.510916334,0.984769331,0.37609114
